PdfType: replica
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-5 -4 -3 -2 -1 1 2 3 4 5 21
 -2.3841130E-08  2.3841130E-08  9.2622060E-01  9.3009114E-01  9.3010169E-01  9.3022579E-01  9.3023640E-01  9.2614186E-01  2.3842585E-08 -2.3842585E-08  1.6782955E+01
  0.0000000E+00  0.0000000E+00  1.0293181E+00  1.0332444E+00  1.0332551E+00  1.0333817E+00  1.0333924E+00  1.0292380E+00  0.0000000E+00  0.0000000E+00  3.8242668E+01
  6.3578291E-08  0.0000000E+00  1.2203732E+00  1.2243557E+00  1.2243668E+00  1.2244956E+00  1.2245066E+00  1.2202916E+00  0.0000000E+00  6.3578291E-08  6.7551666E+01
  0.0000000E+00  6.3578291E-08  1.5264106E+00  1.5304502E+00  1.5304615E+00  1.5305928E+00  1.5306042E+00  1.5263275E+00  0.0000000E+00  0.0000000E+00  1.0630444E+02
  4.7683475E-08  1.5893844E-08  8.9865535E-01  9.0304250E-01  9.0305495E-01  9.0319961E-01  9.0321213E-01  8.9856398E-01  1.5895299E-08  4.7683958E-08  1.7047297E+01
 -6.3578291E-08  0.0000000E+00  1.0015961E+00  1.0060260E+00  1.0060387E+00  1.0061851E+00  1.0061976E+00  1.0015038E+00 -3.1789146E-08  0.0000000E+00  3.7738163E+01
 -6.3578291E-08  0.0000000E+00  1.1884806E+00  1.1929744E+00  1.1929873E+00  1.1931363E+00  1.1931493E+00  1.1883866E+00  0.0000000E+00  6.3578291E-08  6.5694328E+01
  0.0000000E+00  6.3578291E-08  1.4841158E+00  1.4886745E+00  1.4886878E+00  1.4888397E+00  1.4888530E+00  1.4840201E+00  0.0000000E+00  0.0000000E+00  1.0233444E+02
  1.4551915E-12 -1.5894086E-08  8.7184042E-01  8.7681282E-01  8.7682754E-01  8.7699628E-01  8.7701106E-01  8.7173438E-01 -1.5895058E-08 -1.4551915E-12  1.7315800E+01
 -3.1789146E-08 -3.1789146E-08  9.7454262E-01  9.7958541E-01  9.7960037E-01  9.7977245E-01  9.7978747E-01  9.7443473E-01  0.0000000E+00 -3.1789146E-08  3.7241669E+01
  0.0000000E+00  6.3578291E-08  1.1573466E+00  1.1624603E+00  1.1624758E+00  1.1626509E+00  1.1626663E+00  1.1572366E+00  0.0000000E+00 -6.3578291E-08  6.3874989E+01
  0.0000000E+00  0.0000000E+00  1.4428502E+00  1.4480364E+00  1.4480522E+00  1.4482305E+00  1.4482462E+00  1.4427383E+00  0.0000000E+00  0.0000000E+00  9.8473793E+01
  1.5894573E-08 -7.9482563E-09  8.4574658E-01  8.5138208E-01  8.5139960E-01  8.5159630E-01  8.5161364E-01  8.4562343E-01 -7.9463156E-09  1.5894573E-08  1.7588528E+01
  0.0000000E+00 -3.1789146E-08  9.4827980E-01  9.5399421E-01  9.5401204E-01  9.5421237E-01  9.5423019E-01  9.4815445E-01  3.1789146E-08  0.0000000E+00  3.6752583E+01
  6.3578291E-08  0.0000000E+00  1.1270698E+00  1.1328648E+00  1.1328830E+00  1.1330872E+00  1.1331055E+00  1.1269424E+00  0.0000000E+00  0.0000000E+00  6.2092377E+01
  6.3578291E-08  0.0000000E+00  1.4026881E+00  1.4085649E+00  1.4085835E+00  1.4087914E+00  1.4088100E+00  1.4025584E+00  0.0000000E+00 -6.3578291E-08  9.4719582E+01
  2.3844768E-08 -2.3840888E-08  8.2034391E-01  8.2673073E-01  8.2675141E-01  8.2698077E-01  8.2700133E-01  8.2020098E-01 -2.3842828E-08  2.3838947E-08  1.7865547E+01
 -3.1789146E-08  0.0000000E+00  9.2271626E-01  9.2919350E-01  9.2921466E-01  9.2944819E-01  9.2946929E-01  9.2257065E-01 -3.1789146E-08  3.1789146E-08  3.6270924E+01
  6.3578291E-08  0.0000000E+00  1.0975614E+00  1.1041298E+00  1.1041514E+00  1.1043895E+00  1.1044110E+00  1.0974134E+00  0.0000000E+00 -6.3578291E-08  6.0346024E+01
  0.0000000E+00  6.3578291E-08  1.3635373E+00  1.3701984E+00  1.3702204E+00  1.3704630E+00  1.3704852E+00  1.3633865E+00  6.3578291E-08  0.0000000E+00  9.1069412E+01
  0.0000000E+00  0.0000000E+00  7.9560226E-01  8.0284029E-01  8.0286485E-01  8.0313200E-01  8.0315626E-01  7.9543608E-01  0.0000000E+00  0.0000000E+00  1.8146923E+01
  0.0000000E+00  3.1789146E-08  8.9783150E-01  9.0517056E-01  9.0519559E-01  9.0546781E-01  9.0549266E-01  8.9766246E-01 -3.1789146E-08  0.0000000E+00  3.5796623E+01
  0.0000000E+00 -6.3578291E-08  1.0687988E+00  1.0762410E+00  1.0762668E+00  1.0765442E+00  1.0765697E+00  1.0686269E+00  0.0000000E+00  0.0000000E+00  5.8635254E+01
  0.0000000E+00 -6.3578291E-08  1.3253708E+00  1.3329183E+00  1.3329445E+00  1.3332269E+00  1.3332528E+00  1.3251958E+00  0.0000000E+00  0.0000000E+00  8.7521095E+01
  1.5894086E-08 -7.9506810E-09  7.7149129E-01  7.7969354E-01  7.7972257E-01  7.8003412E-01  7.8006303E-01  7.7129853E-01 -7.9438909E-09  1.5895058E-08  1.8432718E+01
  0.0000000E+00  0.0000000E+00  8.7358147E-01  8.8189977E-01  8.8192940E-01  8.8224691E-01  8.8227642E-01  8.7338525E-01  3.1789146E-08  0.0000000E+00  3.5329548E+01
